r_ID,r_birth_yr,r_gender,r_race,r_edu_yrs,r_edu_high_deg,r_edu_sum,r_child_born,r_age_ss_payments,r1_labor_status,r2_labor_status,r3_labor_status,r4_labor_status,r5_labor_status,r6_labor_status,r7_labor_status,r8_labor_status,r9_labor_status,r10_labor_status,r11_labor_status,r12_labor_status,r13_labor_status,r14_labor_status,r15_labor_status,r16_labor_status
544195020,1966.0,2.0,3.0,12.0,2.0,3.0,2.0,,,,,,,,,,,,,,7.0,2.0,3.0,1.0
544196010,1961.0,2.0,2.0,14.0,3.0,4.0,3.0,529.0,,,,,,,,,,,,,6.0,5.0,6.0,5.0
544197010,1960.0,1.0,1.0,17.0,6.0,5.0,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0
544201010,1962.0,1.0,1.0,12.0,2.0,3.0,0.0,,,,,,,,,,,,,,2.0,2.0,2.0,
544205020,1973.0,2.0,1.0,11.0,0.0,1.0,2.0,,,,,,,,,,,,,,7.0,2.0,,
544206010,1963.0,2.0,3.0,15.0,4.0,4.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544206011,1962.0,1.0,1.0,16.0,5.0,5.0,1.0,,,,,,,,,,,,,,,1.0,1.0,3.0
544207010,1961.0,1.0,1.0,12.0,2.0,3.0,1.0,,,,,,,,,,,,,,3.0,,,
544207020,1960.0,2.0,1.0,12.0,1.0,2.0,3.0,,,,,,,,,,,,,,1.0,,,
544210010,1963.0,2.0,2.0,14.0,4.0,4.0,2.0,,,,,,,,,,,,,,2.0,6.0,,
544211010,1948.0,2.0,1.0,6.0,0.0,1.0,3.0,,,,,,,,,,,5.0,5.0,5.0,7.0,7.0,,
544211020,1951.0,1.0,1.0,5.0,0.0,1.0,3.0,745.0,,,,,,,,,,2.0,1.0,3.0,,,,
544213010,1961.0,2.0,2.0,12.0,2.0,3.0,0.0,,,,,,,,,,,,,,2.0,,,
544214010,1961.0,2.0,3.0,16.0,5.0,5.0,0.0,,,,,,,,,,,,,,1.0,4.0,5.0,5.0
544214020,1951.0,1.0,1.0,17.0,5.0,5.0,0.0,818.0,,,,,,,,,,,,,4.0,5.0,5.0,5.0
544216010,1964.0,1.0,2.0,15.0,3.0,4.0,7.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544216020,1965.0,2.0,2.0,12.0,2.0,3.0,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544217010,1962.0,1.0,1.0,12.0,2.0,3.0,3.0,,,,,,,,,,,,,,1.0,,,
544218010,1961.0,1.0,3.0,12.0,1.0,2.0,0.0,541.0,,,,,,,,,,,,,3.0,3.0,6.0,3.0
544220010,1960.0,1.0,3.0,0.0,2.0,3.0,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,
544221010,1963.0,1.0,3.0,12.0,0.0,1.0,3.0,,,,,,,,,,,,,,1.0,,,
544221020,1969.0,2.0,3.0,12.0,0.0,1.0,3.0,,,,,,,,,,,,,,1.0,,,
544225010,1962.0,2.0,1.0,12.0,1.0,2.0,0.0,,,,,,,,,,,,,,7.0,3.0,1.0,6.0
544226010,1961.0,1.0,3.0,16.0,5.0,5.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544226020,1967.0,2.0,3.0,16.0,5.0,5.0,1.0,,,,,,,,,,,,,,7.0,7.0,7.0,7.0
544227010,1964.0,1.0,3.0,17.0,6.0,5.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544227020,1969.0,2.0,3.0,17.0,6.0,5.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,
544228010,1961.0,2.0,3.0,14.0,4.0,4.0,0.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544229010,1964.0,2.0,2.0,12.0,2.0,3.0,1.0,445.0,,,,,,,,,,,,,6.0,3.0,6.0,5.0
544233010,1962.0,2.0,1.0,14.0,3.0,4.0,2.0,,,,,,,,,,,,,,1.0,6.0,1.0,1.0
544234010,1960.0,1.0,1.0,17.0,5.0,5.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544235010,1961.0,2.0,3.0,12.0,2.0,3.0,2.0,,,,,,,,,,,,,,1.0,1.0,3.0,7.0
544236010,1961.0,2.0,2.0,16.0,5.0,5.0,3.0,,,,,,,,,,,,,,1.0,1.0,2.0,
544237010,1960.0,2.0,1.0,15.0,3.0,4.0,1.0,,,,,,,,,,,,,,3.0,7.0,,
544238010,1963.0,1.0,2.0,16.0,3.0,4.0,2.0,,,,,,,,,,,,,,7.0,,,
544239010,1964.0,2.0,2.0,15.0,3.0,4.0,3.0,,,,,,,,,,,,,,7.0,,,
544239020,1964.0,1.0,2.0,14.0,3.0,4.0,3.0,,,,,,,,,,,,,,1.0,,,
544242010,1964.0,2.0,2.0,14.0,4.0,4.0,2.0,,,,,,,,,,,,,,2.0,1.0,1.0,1.0
544242020,1967.0,1.0,2.0,14.0,3.0,4.0,1.0,,,,,,,,,,,,,,1.0,2.0,1.0,1.0
544245010,1962.0,2.0,1.0,13.0,3.0,4.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,
544245020,1958.0,1.0,1.0,11.0,0.0,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,
544247010,1964.0,2.0,2.0,15.0,3.0,4.0,0.0,541.0,,,,,,,,,,,,,6.0,,,
544248010,1960.0,1.0,2.0,17.0,6.0,5.0,2.0,,,,,,,,,,,,,,1.0,,1.0,1.0
544248020,1962.0,2.0,2.0,16.0,6.0,5.0,2.0,,,,,,,,,,,,,,1.0,,,
544249010,1961.0,2.0,1.0,14.0,3.0,4.0,0.0,,,,,,,,,,,,,,1.0,1.0,,
544250010,1963.0,2.0,1.0,12.0,2.0,3.0,4.0,,,,,,,,,,,,,,3.0,2.0,,5.0
544250020,1971.0,1.0,1.0,12.0,1.0,2.0,3.0,,,,,,,,,,,,,,7.0,,,
544252010,1961.0,2.0,2.0,17.0,5.0,5.0,1.0,,,,,,,,,,,,,,4.0,4.0,4.0,4.0
544253010,1965.0,2.0,1.0,12.0,0.0,1.0,3.0,,,,,,,,,,,,,,2.0,,3.0,1.0
544253020,1967.0,1.0,3.0,12.0,2.0,3.0,3.0,,,,,,,,,,,,,,1.0,,,
544259010,1964.0,1.0,1.0,12.0,2.0,3.0,2.0,,,,,,,,,,,,,,1.0,1.0,6.0,1.0
544259020,1970.0,2.0,1.0,14.0,4.0,4.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544260010,1962.0,2.0,1.0,17.0,6.0,5.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,5.0
544260020,1965.0,2.0,1.0,16.0,3.0,4.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544262010,1962.0,1.0,2.0,17.0,6.0,5.0,1.0,,,,,,,,,,,,,,1.0,,,
544262020,1972.0,2.0,3.0,14.0,3.0,4.0,3.0,,,,,,,,,,,,,,2.0,2.0,2.0,1.0
544264010,1961.0,2.0,1.0,17.0,6.0,5.0,2.0,,,,,,,,,,,,,,7.0,1.0,,1.0
544265010,1964.0,2.0,2.0,14.0,4.0,4.0,3.0,,,,,,,,,,,,,,7.0,7.0,5.0,7.0
544265020,1962.0,1.0,2.0,13.0,3.0,4.0,2.0,,,,,,,,,,,,,,2.0,1.0,1.0,2.0
544267010,1965.0,2.0,2.0,12.0,1.0,2.0,1.0,678.0,,,,,,,,,,,,,1.0,1.0,1.0,5.0
544269010,1962.0,2.0,1.0,14.0,3.0,4.0,3.0,,,,,,,,,,,,,,1.0,1.0,,
544269020,1962.0,1.0,1.0,13.0,3.0,4.0,2.0,,,,,,,,,,,,,,3.0,1.0,,
544270010,1961.0,1.0,1.0,14.0,3.0,4.0,1.0,667.0,,,,,,,,,,,,,5.0,,,
544272010,1966.0,2.0,1.0,16.0,5.0,5.0,2.0,,,,,,,,,,,,,,1.0,,,
544276010,1964.0,1.0,2.0,15.0,3.0,4.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,
544276020,1960.0,2.0,2.0,0.0,1.0,2.0,5.0,643.0,,,,,,,,,,,,,5.0,,,
544277010,1964.0,1.0,1.0,13.0,3.0,4.0,2.0,,,,,,,,,,,,,,1.0,1.0,2.0,1.0
544277020,1976.0,2.0,1.0,15.0,3.0,4.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,2.0
544278010,1961.0,1.0,1.0,16.0,5.0,5.0,0.0,,,,,,,,,,,,,,3.0,1.0,1.0,1.0
544278020,1965.0,2.0,1.0,16.0,5.0,5.0,0.0,,,,,,,,,,,,,,2.0,3.0,1.0,1.0
544279010,1964.0,1.0,2.0,13.0,5.0,5.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544280010,1963.0,1.0,1.0,11.0,0.0,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,,5.0
544280020,1966.0,2.0,1.0,12.0,2.0,3.0,4.0,,,,,,,,,,,,,,2.0,,,
544281010,1961.0,2.0,3.0,0.0,2.0,3.0,0.0,721.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544286010,1961.0,2.0,1.0,14.0,4.0,4.0,6.0,,,,,,,,,,,,,,2.0,5.0,1.0,5.0
544288010,1960.0,2.0,1.0,12.0,2.0,3.0,3.0,481.0,,,,,,,,,,,,,5.0,,,
544289010,1965.0,1.0,1.0,16.0,5.0,5.0,1.0,,,,,,,,,,,,,,1.0,,,
544294020,1964.0,2.0,2.0,12.0,2.0,3.0,2.0,,,,,,,,,,,,,,5.0,,,
544295010,1962.0,1.0,3.0,11.0,0.0,1.0,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544295020,1962.0,2.0,3.0,9.0,0.0,1.0,3.0,,,,,,,,,,,,,,2.0,2.0,2.0,2.0
544299010,1962.0,1.0,1.0,16.0,5.0,5.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,
544299020,1967.0,2.0,1.0,12.0,2.0,3.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,
544300010,1960.0,2.0,3.0,12.0,2.0,3.0,3.0,,,,,,,,,,,,,,1.0,1.0,2.0,2.0
544300020,1959.0,1.0,1.0,12.0,2.0,3.0,2.0,750.0,,,,,,,,,,,,,1.0,1.0,1.0,4.0
544304010,1961.0,2.0,3.0,13.0,3.0,4.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,2.0
544305010,1962.0,1.0,1.0,12.0,1.0,2.0,2.0,,,,,,,,,,,,,,6.0,5.0,,
544306010,1960.0,2.0,3.0,13.0,3.0,4.0,3.0,735.0,,,,,,,,,,,,,1.0,5.0,6.0,5.0
544308010,1965.0,1.0,1.0,14.0,3.0,4.0,2.0,,,,,,,,,,,,,,7.0,1.0,7.0,2.0
544308020,1965.0,2.0,1.0,12.0,1.0,2.0,3.0,,,,,,,,,,,,,,2.0,1.0,1.0,1.0
544309010,1960.0,2.0,3.0,10.0,0.0,1.0,2.0,625.0,,,,,,,,,,,,,6.0,6.0,,
544310010,1962.0,2.0,3.0,17.0,6.0,5.0,0.0,,,,,,,,,,,,,,1.0,6.0,1.0,5.0
544310020,1960.0,1.0,2.0,15.0,3.0,4.0,2.0,,,,,,,,,,,,,,1.0,,,
544311010,1961.0,2.0,1.0,12.0,2.0,3.0,0.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544311020,1979.0,1.0,1.0,16.0,5.0,5.0,0.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544313010,1960.0,1.0,,12.0,2.0,3.0,3.0,750.0,,,,,,,,,,,,,1.0,1.0,1.0,5.0
544314010,1963.0,1.0,1.0,13.0,3.0,4.0,2.0,,,,,,,,,,,,,,1.0,1.0,,
544314020,1963.0,2.0,1.0,12.0,2.0,3.0,3.0,,,,,,,,,,,,,,5.0,5.0,,
544315010,1965.0,2.0,3.0,14.0,4.0,4.0,1.0,,,,,,,,,,,,,,6.0,7.0,7.0,6.0
544316010,1964.0,1.0,3.0,17.0,6.0,5.0,3.0,,,,,,,,,,,,,,,1.0,1.0,1.0
544316020,1967.0,2.0,3.0,17.0,6.0,5.0,2.0,,,,,,,,,,,,,,1.0,3.0,1.0,2.0
544320010,1963.0,1.0,1.0,16.0,3.0,4.0,3.0,,,,,,,,,,,,,,1.0,,1.0,
544320020,1961.0,2.0,3.0,12.0,2.0,3.0,3.0,,,,,,,,,,,,,,7.0,,,
544321010,1965.0,1.0,3.0,12.0,2.0,3.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544321020,1967.0,2.0,1.0,12.0,2.0,3.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544322010,1964.0,2.0,3.0,14.0,4.0,4.0,2.0,,,,,,,,,,,,,,2.0,,,
544323010,1961.0,2.0,2.0,12.0,2.0,3.0,1.0,,,,,,,,,,,,,,1.0,,,
544324010,1960.0,1.0,1.0,16.0,4.0,4.0,0.0,,,,,,,,,,,,,,1.0,,,
544326010,1960.0,2.0,3.0,13.0,3.0,4.0,2.0,,,,,,,,,,,,,,1.0,,,
544327010,1960.0,1.0,1.0,12.0,2.0,3.0,2.0,,,,,,,,,,,,,,1.0,1.0,5.0,
544327020,1962.0,2.0,1.0,12.0,2.0,3.0,2.0,613.0,,,,,,,,,,,,,5.0,5.0,5.0,5.0
544329010,1961.0,1.0,1.0,16.0,5.0,5.0,2.0,,,,,,,,,,,,,,5.0,5.0,5.0,5.0
544329020,1960.0,2.0,1.0,14.0,4.0,4.0,2.0,,,,,,,,,,,,,,5.0,7.0,5.0,4.0
544330010,1964.0,1.0,1.0,12.0,2.0,3.0,0.0,,,,,,,,,,,,,,2.0,,,
544330020,1989.0,2.0,1.0,12.0,2.0,3.0,0.0,,,,,,,,,,,,,,1.0,,2.0,
544332010,1961.0,2.0,3.0,12.0,2.0,3.0,3.0,505.0,,,,,,,,,,,,,6.0,5.0,5.0,5.0
544334010,1965.0,2.0,1.0,17.0,5.0,5.0,2.0,,,,,,,,,,,,,,1.0,,1.0,
544336010,1963.0,1.0,2.0,12.0,2.0,3.0,4.0,,,,,,,,,,,,,,1.0,1.0,,
544336020,1972.0,2.0,2.0,1.0,1.0,2.0,4.0,,,,,,,,,,,,,,7.0,5.0,,
544338020,1981.0,2.0,3.0,16.0,5.0,5.0,2.0,,,,,,,,,,,,,,7.0,,,
544339020,1966.0,2.0,3.0,12.0,1.0,2.0,3.0,,,,,,,,,,,,,,2.0,,,
544340010,1965.0,2.0,1.0,12.0,2.0,3.0,0.0,,,,,,,,,,,,,,2.0,1.0,3.0,4.0
544341010,1965.0,1.0,1.0,14.0,4.0,4.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544342010,1962.0,2.0,3.0,13.0,3.0,4.0,9.0,,,,,,,,,,,,,,3.0,,3.0,
544342020,1983.0,1.0,3.0,12.0,2.0,3.0,0.0,,,,,,,,,,,,,,1.0,,2.0,1.0
544343010,1963.0,1.0,1.0,12.0,2.0,3.0,0.0,651.0,,,,,,,,,,,,,5.0,5.0,5.0,5.0
544343020,1963.0,2.0,3.0,12.0,2.0,3.0,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,
544345010,1963.0,1.0,2.0,10.0,0.0,1.0,6.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544345020,1963.0,2.0,2.0,12.0,2.0,3.0,0.0,,,,,,,,,,,,,,4.0,1.0,2.0,
544346010,1965.0,2.0,3.0,12.0,2.0,3.0,5.0,,,,,,,,,,,,,,2.0,1.0,2.0,2.0
544346020,1963.0,1.0,1.0,12.0,2.0,3.0,5.0,,,,,,,,,,,,,,1.0,1.0,1.0,2.0
544347010,1965.0,1.0,1.0,8.0,1.0,2.0,0.0,,,,,,,,,,,,,,1.0,3.0,3.0,7.0
544347020,1982.0,2.0,1.0,8.0,1.0,2.0,0.0,392.0,,,,,,,,,,,,,6.0,5.0,6.0,
544348010,1963.0,2.0,2.0,13.0,3.0,4.0,0.0,,,,,,,,,,,,,,3.0,3.0,6.0,
544350010,1960.0,2.0,1.0,17.0,6.0,5.0,1.0,,,,,,,,,,,,,,1.0,,5.0,
544354010,1962.0,2.0,2.0,11.0,0.0,1.0,0.0,656.0,,,,,,,,,,,,,3.0,5.0,6.0,6.0
544356010,1963.0,1.0,2.0,14.0,3.0,4.0,1.0,,,,,,,,,,,,,,6.0,,,
544356020,1962.0,2.0,2.0,13.0,3.0,4.0,3.0,,,,,,,,,,,,,,5.0,5.0,5.0,5.0
544360010,1963.0,1.0,1.0,16.0,5.0,5.0,0.0,,,,,,,,,,,,,,1.0,1.0,,
544360020,1966.0,2.0,1.0,14.0,3.0,4.0,3.0,,,,,,,,,,,,,,1.0,1.0,,1.0
544361010,1960.0,2.0,3.0,17.0,3.0,4.0,0.0,,,,,,,,,,,,,,2.0,1.0,1.0,1.0
544362010,1965.0,2.0,1.0,16.0,5.0,5.0,1.0,,,,,,,,,,,,,,2.0,1.0,1.0,1.0
544362020,1966.0,1.0,1.0,12.0,2.0,3.0,1.0,,,,,,,,,,,,,,3.0,2.0,1.0,1.0
544363010,1965.0,2.0,1.0,17.0,6.0,5.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544367010,1961.0,1.0,1.0,14.0,3.0,4.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,
544367020,1982.0,2.0,1.0,10.0,0.0,1.0,2.0,,,,,,,,,,,,,,1.0,2.0,,1.0
544368010,1964.0,1.0,1.0,14.0,3.0,4.0,0.0,,,,,,,,,,,,,,6.0,,,
544370010,1962.0,2.0,3.0,13.0,3.0,4.0,5.0,,,,,,,,,,,,,,7.0,,,5.0
544370020,1958.0,1.0,3.0,6.0,0.0,1.0,5.0,,,,,,,,,,,,,,1.0,,,1.0
544371010,1964.0,2.0,2.0,9.0,0.0,1.0,3.0,,,,,,,,,,,,,,5.0,7.0,5.0,6.0
544371020,1967.0,1.0,3.0,6.0,0.0,1.0,1.0,,,,,,,,,,,,,,5.0,5.0,5.0,5.0
544374010,1965.0,2.0,1.0,14.0,3.0,4.0,2.0,,,,,,,,,,,,,,1.0,2.0,,
544378010,1961.0,1.0,1.0,11.0,0.0,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,,
544380010,1964.0,1.0,1.0,14.0,3.0,4.0,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,3.0
544381010,1963.0,1.0,1.0,12.0,2.0,3.0,2.0,373.0,,,,,,,,,,,,,6.0,5.0,,5.0
544383010,1960.0,1.0,3.0,14.0,4.0,4.0,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544383020,1961.0,2.0,2.0,12.0,2.0,3.0,2.0,,,,,,,,,,,,,,1.0,1.0,,1.0
544386010,1960.0,1.0,1.0,11.0,0.0,1.0,3.0,657.0,,,,,,,,,,,,,6.0,5.0,5.0,5.0
544386011,1964.0,2.0,1.0,12.0,1.0,2.0,5.0,,,,,,,,,,,,,,,,,6.0
544389010,1961.0,1.0,1.0,12.0,2.0,3.0,2.0,613.0,,,,,,,,,,,,,5.0,5.0,5.0,5.0
544390010,1961.0,1.0,3.0,14.0,4.0,4.0,5.0,,,,,,,,,,,,,,1.0,1.0,2.0,
544390020,1967.0,2.0,1.0,13.0,3.0,4.0,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,
544393010,1962.0,2.0,1.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544393020,1971.0,1.0,1.0,17.0,4.0,4.0,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544398010,1960.0,1.0,1.0,12.0,0.0,1.0,3.0,,,,,,,,,,,,,,1.0,1.0,,
544398020,1963.0,2.0,1.0,14.0,4.0,4.0,2.0,,,,,,,,,,,,,,1.0,2.0,1.0,1.0
544400010,1964.0,2.0,1.0,15.0,4.0,4.0,0.0,481.0,,,,,,,,,,,,,4.0,2.0,,
544402010,1962.0,1.0,2.0,12.0,2.0,3.0,1.0,,,,,,,,,,,,,,2.0,2.0,2.0,2.0
544403010,1965.0,1.0,1.0,14.0,4.0,4.0,2.0,565.0,,,,,,,,,,,,,6.0,5.0,,
544406010,1960.0,2.0,1.0,14.0,4.0,4.0,0.0,625.0,,,,,,,,,,,,,5.0,5.0,,5.0
544406020,1955.0,1.0,3.0,12.0,2.0,3.0,2.0,,,,,,,,,,,,,,3.0,5.0,,5.0
544407010,1965.0,1.0,1.0,14.0,3.0,4.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544407020,1972.0,2.0,1.0,12.0,2.0,3.0,2.0,,,,,,,,,,,,,,2.0,1.0,1.0,1.0
544408010,1961.0,1.0,1.0,13.0,3.0,4.0,3.0,,,,,,,,,,,,,,2.0,2.0,2.0,
544410010,1963.0,2.0,1.0,17.0,6.0,5.0,2.0,,,,,,,,,,,,,,2.0,,,
544410020,1963.0,1.0,1.0,17.0,6.0,5.0,0.0,,,,,,,,,,,,,,1.0,,,
544415010,1962.0,1.0,3.0,13.0,3.0,4.0,4.0,,,,,,,,,,,,,,1.0,,,
544416010,1962.0,2.0,2.0,12.0,1.0,2.0,4.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544416011,1961.0,1.0,2.0,12.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,1.0,1.0
544417010,1964.0,2.0,3.0,16.0,6.0,5.0,0.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544417011,1967.0,1.0,1.0,14.0,5.0,5.0,0.0,,,,,,,,,,,,,,,1.0,,1.0
544419010,1964.0,1.0,3.0,13.0,3.0,4.0,8.0,,,,,,,,,,,,,,1.0,2.0,1.0,1.0
544419020,1965.0,2.0,2.0,12.0,2.0,3.0,8.0,,,,,,,,,,,,,,1.0,1.0,1.0,2.0
544421010,1961.0,2.0,1.0,13.0,3.0,4.0,4.0,673.0,,,,,,,,,,,,,5.0,5.0,5.0,5.0
544422010,1960.0,2.0,2.0,14.0,3.0,4.0,6.0,721.0,,,,,,,,,,,,,2.0,,7.0,
544423010,1962.0,2.0,3.0,14.0,4.0,4.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,
544423020,1963.0,1.0,1.0,12.0,2.0,3.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,
544428010,1962.0,2.0,2.0,8.0,0.0,1.0,6.0,,,,,,,,,,,,,,2.0,6.0,1.0,1.0
544428011,1961.0,1.0,2.0,12.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,1.0
544429010,1965.0,2.0,1.0,16.0,5.0,5.0,0.0,,,,,,,,,,,,,,5.0,5.0,5.0,4.0
544429020,1969.0,1.0,1.0,17.0,6.0,5.0,0.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544432010,1960.0,2.0,2.0,13.0,3.0,4.0,4.0,662.0,,,,,,,,,,,,,6.0,5.0,5.0,6.0
544433010,1963.0,1.0,1.0,14.0,3.0,4.0,1.0,,,,,,,,,,,,,,3.0,1.0,3.0,1.0
544435010,1962.0,1.0,2.0,12.0,2.0,3.0,4.0,,,,,,,,,,,,,,1.0,,,
544435020,1966.0,2.0,2.0,14.0,4.0,4.0,2.0,,,,,,,,,,,,,,1.0,2.0,,
544438010,1962.0,1.0,1.0,12.0,2.0,3.0,1.0,385.0,,,,,,,,,,,,,5.0,5.0,5.0,5.0
544438020,1965.0,2.0,1.0,11.0,0.0,1.0,0.0,397.0,,,,,,,,,,,,,5.0,5.0,5.0,5.0
544439010,1961.0,1.0,2.0,14.0,3.0,4.0,4.0,,,,,,,,,,,,,,1.0,,1.0,
544439011,1965.0,2.0,2.0,13.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,1.0,
544444010,1961.0,2.0,1.0,9.0,0.0,1.0,2.0,,,,,,,,,,,,,,5.0,7.0,5.0,5.0
544445010,1964.0,1.0,1.0,16.0,5.0,5.0,0.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544447010,1962.0,1.0,2.0,11.0,1.0,2.0,4.0,,,,,,,,,,,,,,2.0,,,
544447020,1966.0,2.0,2.0,12.0,2.0,3.0,2.0,,,,,,,,,,,,,,1.0,1.0,,
544449010,1962.0,1.0,2.0,12.0,1.0,2.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,
544449020,1967.0,2.0,2.0,12.0,0.0,1.0,4.0,,,,,,,,,,,,,,2.0,1.0,1.0,
544452010,1960.0,1.0,2.0,9.0,0.0,1.0,0.0,,,,,,,,,,,,,,1.0,1.0,2.0,
544453010,1965.0,2.0,1.0,14.0,4.0,4.0,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544453020,1957.0,1.0,1.0,10.0,1.0,2.0,0.0,768.0,,,,,,,,,,,,,1.0,1.0,1.0,4.0
544458010,1961.0,2.0,1.0,16.0,4.0,4.0,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544459010,1962.0,1.0,1.0,17.0,6.0,5.0,0.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544461010,1964.0,1.0,2.0,11.0,0.0,1.0,4.0,,,,,,,,,,,,,,3.0,5.0,,
544461011,1969.0,2.0,2.0,12.0,2.0,3.0,0.0,,,,,,,,,,,,,,,1.0,1.0,1.0
544462010,1963.0,2.0,1.0,12.0,2.0,3.0,2.0,577.0,,,,,,,,,,,,,5.0,5.0,,
544462020,1962.0,1.0,1.0,10.0,0.0,1.0,3.0,,,,,,,,,,,,,,5.0,6.0,,
544464010,1962.0,1.0,1.0,11.0,1.0,2.0,2.0,,,,,,,,,,,,,,1.0,,,
544465010,1964.0,2.0,2.0,14.0,4.0,4.0,2.0,,,,,,,,,,,,,,2.0,1.0,1.0,1.0
544465020,1962.0,1.0,2.0,12.0,2.0,3.0,2.0,666.0,,,,,,,,,,,,,1.0,5.0,5.0,5.0
544467010,1961.0,1.0,3.0,17.0,5.0,5.0,2.0,,,,,,,,,,,,,,1.0,,,
544469010,1965.0,2.0,2.0,17.0,6.0,5.0,2.0,,,,,,,,,,,,,,1.0,2.0,1.0,2.0
544475010,1962.0,2.0,2.0,12.0,2.0,3.0,3.0,565.0,,,,,,,,,,,,,5.0,5.0,5.0,5.0
544477010,1961.0,1.0,3.0,16.0,5.0,5.0,2.0,,,,,,,,,,,,,,1.0,,,
544477020,1967.0,2.0,3.0,17.0,6.0,5.0,2.0,,,,,,,,,,,,,,1.0,,,
544479010,1963.0,2.0,2.0,15.0,3.0,4.0,3.0,629.0,,,,,,,,,,,,,3.0,5.0,,5.0
544480010,1965.0,2.0,1.0,16.0,5.0,5.0,0.0,,,,,,,,,,,,,,1.0,1.0,,
544481010,1962.0,1.0,2.0,12.0,2.0,3.0,2.0,,,,,,,,,,,,,,4.0,1.0,,
544481011,1960.0,2.0,2.0,14.0,3.0,4.0,2.0,673.0,,,,,,,,,,,,,,4.0,4.0,4.0
544482010,1962.0,1.0,1.0,11.0,0.0,1.0,3.0,,,,,,,,,,,,,,1.0,1.0,,
544482020,1967.0,2.0,3.0,13.0,3.0,4.0,3.0,,,,,,,,,,,,,,2.0,3.0,1.0,2.0
544483010,1963.0,2.0,3.0,13.0,3.0,4.0,3.0,,,,,,,,,,,,,,1.0,1.0,2.0,5.0
544483020,1961.0,1.0,1.0,13.0,3.0,4.0,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544486010,1964.0,1.0,3.0,12.0,2.0,3.0,4.0,,,,,,,,,,,,,,2.0,,,
544492010,1965.0,1.0,1.0,17.0,6.0,5.0,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
544492020,1968.0,2.0,1.0,16.0,5.0,5.0,3.0,,,,,,,,,,,,,,2.0,2.0,7.0,7.0
544494010,1964.0,2.0,3.0,14.0,4.0,4.0,2.0,577.0,,,,,,,,,,,,,6.0,,,
